doc_id,event_id,event_tag,span_text,token_ids,source_file
19_4ecbplus.xml,36,ACTION_OCCURRENCE,t19_riot,,19_4ecbplus.xml.xml
19_4ecbplus.xml,37,ACTION_OCCURRENCE,t19_killed,,19_4ecbplus.xml.xml
19_4ecbplus.xml,9,ACTION_REPORTING,says,56,19_4ecbplus.xml.xml
19_4ecbplus.xml,10,ACTION_REPORTING,says,152,19_4ecbplus.xml.xml
19_4ecbplus.xml,11,ACTION_REPORTING,claims,124,19_4ecbplus.xml.xml
19_5ecbplus.xml,2,ACTION_OCCURRENCE,tossing,101,19_5ecbplus.xml.xml
19_5ecbplus.xml,3,ACTION_OCCURRENCE,pointing,83,19_5ecbplus.xml.xml
19_5ecbplus.xml,4,ACTION_OCCURRENCE,turned,90,19_5ecbplus.xml.xml
19_5ecbplus.xml,5,ACTION_OCCURRENCE,clashed,97,19_5ecbplus.xml.xml
19_5ecbplus.xml,6,ACTION_OCCURRENCE,creating,104,19_5ecbplus.xml.xml
19_5ecbplus.xml,7,ACTION_OCCURRENCE,melee,106,19_5ecbplus.xml.xml
19_5ecbplus.xml,8,ACTION_OCCURRENCE,shot,142,19_5ecbplus.xml.xml
19_5ecbplus.xml,9,ACTION_OCCURRENCE,killed,144,19_5ecbplus.xml.xml
19_5ecbplus.xml,10,ACTION_OCCURRENCE,fueled,147,19_5ecbplus.xml.xml
19_5ecbplus.xml,11,ACTION_OCCURRENCE,riot,149,19_5ecbplus.xml.xml
19_5ecbplus.xml,12,ACTION_OCCURRENCE,hurled,160,19_5ecbplus.xml.xml
19_5ecbplus.xml,13,ACTION_OCCURRENCE,smashed,167,19_5ecbplus.xml.xml
19_5ecbplus.xml,14,ACTION_OCCURRENCE,bashed,175,19_5ecbplus.xml.xml
19_5ecbplus.xml,15,ACTION_OCCURRENCE,scenes,181,19_5ecbplus.xml.xml
19_5ecbplus.xml,16,ACTION_OCCURRENCE,Riot,51,19_5ecbplus.xml.xml
19_5ecbplus.xml,17,ACTION_OCCURRENCE,protest,196,19_5ecbplus.xml.xml
19_5ecbplus.xml,18,ACTION_OCCURRENCE,breaks out,52 53,19_5ecbplus.xml.xml
19_5ecbplus.xml,19,ACTION_OCCURRENCE,march,197,19_5ecbplus.xml.xml
19_5ecbplus.xml,20,ACTION_OCCURRENCE,vigil,58,19_5ecbplus.xml.xml
19_5ecbplus.xml,21,ACTION_OCCURRENCE,grew,199,19_5ecbplus.xml.xml
19_5ecbplus.xml,22,ACTION_OCCURRENCE,shot,65,19_5ecbplus.xml.xml
19_5ecbplus.xml,23,ACTION_OCCURRENCE,vigil,204,19_5ecbplus.xml.xml
19_5ecbplus.xml,24,ACTION_OCCURRENCE,wounded,77,19_5ecbplus.xml.xml
19_5ecbplus.xml,25,ACTION_OCCURRENCE,killed,214,19_5ecbplus.xml.xml
19_5ecbplus.xml,26,ACTION_OCCURRENCE,death,137,19_5ecbplus.xml.xml
19_5ecbplus.xml,27,ACTION_OCCURRENCE,violence,183,19_5ecbplus.xml.xml
19_5ecbplus.xml,28,ACTION_OCCURRENCE,Memorial,68,19_5ecbplus.xml.xml
19_5ecbplus.xml,61,ACTION_OCCURRENCE,t19_march,,19_5ecbplus.xml.xml
19_5ecbplus.xml,65,ACTION_OCCURRENCE,t19_shot,,19_5ecbplus.xml.xml
19_5ecbplus.xml,68,ACTION_OCCURRENCE,t19_riot_breaks_out,,19_5ecbplus.xml.xml
19_5ecbplus.xml,70,ACTION_OCCURRENCE,t19_pointed_gun,,19_5ecbplus.xml.xml
19_5ecbplus.xml,71,ACTION_OCCURRENCE,t19_riot,,19_5ecbplus.xml.xml
19_5ecbplus.xml,72,ACTION_OCCURRENCE,t19_killed,,19_5ecbplus.xml.xml
19_5ecbplus.xml,75,ACTION_OCCURRENCE,t19_throw_brick,,19_5ecbplus.xml.xml
19_5ecbplus.xml,76,ACTION_OCCURRENCE,t19_vigil,,19_5ecbplus.xml.xml
19_5ecbplus.xml,29,ACTION_STATE,anger,48,19_5ecbplus.xml.xml
19_5ecbplus.xml,30,ACTION_STATE,ugly,91,19_5ecbplus.xml.xml
19_5ecbplus.xml,31,ACTION_STATE,Anger,134,19_5ecbplus.xml.xml
19_5ecbplus.xml,62,ACTION_STATE,t19_fury,,19_5ecbplus.xml.xml
19_5ecbplus.xml,1,ACTION_ASPECTUAL,followed,194,19_5ecbplus.xml.xml
19_5ecbplus.xml,66,ACTION_ASPECTUAL,t19_following_vigil,,19_5ecbplus.xml.xml
19_6ecbplus.xml,1,ACTION_OCCURRENCE,joined,55,19_6ecbplus.xml.xml
19_6ecbplus.xml,2,ACTION_OCCURRENCE,vigil,60,19_6ecbplus.xml.xml
19_6ecbplus.xml,3,ACTION_OCCURRENCE,shot,81,19_6ecbplus.xml.xml
19_6ecbplus.xml,4,ACTION_OCCURRENCE,vigil,271,19_6ecbplus.xml.xml
19_6ecbplus.xml,5,ACTION_OCCURRENCE,devolved,273,19_6ecbplus.xml.xml
19_6ecbplus.xml,6,ACTION_OCCURRENCE,riot,276,19_6ecbplus.xml.xml
19_6ecbplus.xml,7,ACTION_OCCURRENCE,shot,322,19_6ecbplus.xml.xml
19_6ecbplus.xml,8,ACTION_OCCURRENCE,killed,324,19_6ecbplus.xml.xml
19_6ecbplus.xml,9,ACTION_OCCURRENCE,pointing,329,19_6ecbplus.xml.xml
19_6ecbplus.xml,10,ACTION_OCCURRENCE,approached,337,19_6ecbplus.xml.xml
19_6ecbplus.xml,11,ACTION_OCCURRENCE,protest,27,19_6ecbplus.xml.xml
19_6ecbplus.xml,12,ACTION_OCCURRENCE,intervened,49,19_6ecbplus.xml.xml
19_6ecbplus.xml,34,ACTION_OCCURRENCE,t19_shot,,19_6ecbplus.xml.xml
19_6ecbplus.xml,37,ACTION_OCCURRENCE,t19_killed,,19_6ecbplus.xml.xml
19_6ecbplus.xml,38,ACTION_OCCURRENCE,t19_pointed_gun,,19_6ecbplus.xml.xml
19_6ecbplus.xml,40,ACTION_OCCURRENCE,t19_riot,,19_6ecbplus.xml.xml
19_6ecbplus.xml,41,ACTION_OCCURRENCE,t19_police_intervened,,19_6ecbplus.xml.xml
19_6ecbplus.xml,44,ACTION_OCCURRENCE,t19_vigil,,19_6ecbplus.xml.xml
19_6ecbplus.xml,48,ACTION_OCCURRENCE,t19_joined_vigil,,19_6ecbplus.xml.xml
19_6ecbplus.xml,50,ACTION_OCCURRENCE,t19_turned_unpeaceful,,19_6ecbplus.xml.xml
19_6ecbplus.xml,15,ACTION_STATE,lockdown,25,19_6ecbplus.xml.xml
19_6ecbplus.xml,13,ACTION_REPORTING,said,341,19_6ecbplus.xml.xml
19_6ecbplus.xml,14,ACTION_REPORTING,wrote,280,19_6ecbplus.xml.xml
19_6ecbplus.xml,47,ACTION_REPORTING,t19_police_said_about_shooting,,19_6ecbplus.xml.xml
19_6ecbplus.xml,35,ACTION_ASPECTUAL,t19_following_vigil,,19_6ecbplus.xml.xml
19_7ecbplus.xml,1,ACTION_OCCURRENCE,thrashing,94,19_7ecbplus.xml.xml
19_7ecbplus.xml,2,ACTION_OCCURRENCE,killed,69,19_7ecbplus.xml.xml
19_7ecbplus.xml,3,ACTION_OCCURRENCE,protest,103,19_7ecbplus.xml.xml
19_7ecbplus.xml,4,ACTION_OCCURRENCE,another,109,19_7ecbplus.xml.xml
19_7ecbplus.xml,5,ACTION_OCCURRENCE,shot,238,19_7ecbplus.xml.xml
19_7ecbplus.xml,6,ACTION_OCCURRENCE,hit,122,19_7ecbplus.xml.xml
19_7ecbplus.xml,7,ACTION_OCCURRENCE,brandished,258,19_7ecbplus.xml.xml
19_7ecbplus.xml,8,ACTION_OCCURRENCE,thrown,135,19_7ecbplus.xml.xml
19_7ecbplus.xml,9,ACTION_OCCURRENCE,pointed,262,19_7ecbplus.xml.xml
19_7ecbplus.xml,10,ACTION_OCCURRENCE,arrests,148,19_7ecbplus.xml.xml
19_7ecbplus.xml,11,ACTION_OCCURRENCE,conduct,153,19_7ecbplus.xml.xml
19_7ecbplus.xml,12,ACTION_OCCURRENCE,Persists,46,19_7ecbplus.xml.xml
19_7ecbplus.xml,13,ACTION_OCCURRENCE,Killing,51,19_7ecbplus.xml.xml
19_7ecbplus.xml,14,ACTION_OCCURRENCE,shooting,64,19_7ecbplus.xml.xml
19_7ecbplus.xml,15,ACTION_OCCURRENCE,vigil,87,19_7ecbplus.xml.xml
19_7ecbplus.xml,16,ACTION_OCCURRENCE,marred,88,19_7ecbplus.xml.xml
19_7ecbplus.xml,49,ACTION_OCCURRENCE,t19_shot,,19_7ecbplus.xml.xml
19_7ecbplus.xml,52,ACTION_OCCURRENCE,t19_allegedly_show_revolver,,19_7ecbplus.xml.xml
19_7ecbplus.xml,54,ACTION_OCCURRENCE,t19_pointed_gun,,19_7ecbplus.xml.xml
19_7ecbplus.xml,55,ACTION_OCCURRENCE,t19_killed,,19_7ecbplus.xml.xml
19_7ecbplus.xml,57,ACTION_OCCURRENCE,t19_protest_tuesday,,19_7ecbplus.xml.xml
19_7ecbplus.xml,59,ACTION_OCCURRENCE,t19_throw_brick,,19_7ecbplus.xml.xml
19_7ecbplus.xml,60,ACTION_OCCURRENCE,t19_arrests,,19_7ecbplus.xml.xml
19_7ecbplus.xml,61,ACTION_OCCURRENCE,t19_vigil,,19_7ecbplus.xml.xml
19_7ecbplus.xml,67,ACTION_OCCURRENCE,t19_protest_wednesday,,19_7ecbplus.xml.xml
19_7ecbplus.xml,19,ACTION_STATE,anger,82,19_7ecbplus.xml.xml
19_7ecbplus.xml,20,ACTION_STATE,Anger,42,19_7ecbplus.xml.xml
19_7ecbplus.xml,58,ACTION_STATE,t19_fury,,19_7ecbplus.xml.xml
19_7ecbplus.xml,17,ACTION_REPORTING,said,232,19_7ecbplus.xml.xml
19_7ecbplus.xml,18,ACTION_REPORTING,said,119,19_7ecbplus.xml.xml
19_7ecbplus.xml,50,ACTION_REPORTING,t19_police_said,,19_7ecbplus.xml.xml
19_7ecbplus.xml,65,ACTION_REPORTING,t19_police_said_about_shooting,,19_7ecbplus.xml.xml
19_8ecbplus.xml,1,ACTION_OCCURRENCE,turned,125,19_8ecbplus.xml.xml
19_8ecbplus.xml,2,ACTION_OCCURRENCE,war zone',40 41,19_8ecbplus.xml.xml
19_8ecbplus.xml,3,ACTION_OCCURRENCE,pointed,88,19_8ecbplus.xml.xml
19_8ecbplus.xml,4,ACTION_OCCURRENCE,rioted,131,19_8ecbplus.xml.xml
19_8ecbplus.xml,5,ACTION_OCCURRENCE,threw,133,19_8ecbplus.xml.xml
19_8ecbplus.xml,6,ACTION_OCCURRENCE,death,163,19_8ecbplus.xml.xml
19_8ecbplus.xml,7,ACTION_OCCURRENCE,turned,172,19_8ecbplus.xml.xml
19_8ecbplus.xml,8,ACTION_OCCURRENCE,riot,175,19_8ecbplus.xml.xml
19_8ecbplus.xml,9,ACTION_OCCURRENCE,lashing out,183 184,19_8ecbplus.xml.xml
19_8ecbplus.xml,10,ACTION_OCCURRENCE,Chaos,43,19_8ecbplus.xml.xml
19_8ecbplus.xml,11,ACTION_OCCURRENCE,shot,73,19_8ecbplus.xml.xml
19_8ecbplus.xml,12,ACTION_OCCURRENCE,protest,121,19_8ecbplus.xml.xml
19_8ecbplus.xml,13,ACTION_OCCURRENCE,protest,160,19_8ecbplus.xml.xml
19_8ecbplus.xml,14,ACTION_OCCURRENCE,'riot',49,19_8ecbplus.xml.xml
19_8ecbplus.xml,15,ACTION_OCCURRENCE,vigil,54,19_8ecbplus.xml.xml
19_8ecbplus.xml,16,ACTION_OCCURRENCE,shot,63,19_8ecbplus.xml.xml
19_8ecbplus.xml,17,ACTION_OCCURRENCE,killed,75,19_8ecbplus.xml.xml
19_8ecbplus.xml,47,ACTION_OCCURRENCE,t19_march,,19_8ecbplus.xml.xml
19_8ecbplus.xml,50,ACTION_OCCURRENCE,t19_turned_unpeaceful,,19_8ecbplus.xml.xml
19_8ecbplus.xml,53,ACTION_OCCURRENCE,t19_shot,,19_8ecbplus.xml.xml
19_8ecbplus.xml,57,ACTION_OCCURRENCE,t19_vigil,,19_8ecbplus.xml.xml
19_8ecbplus.xml,60,ACTION_OCCURRENCE,t19_riot,,19_8ecbplus.xml.xml
19_8ecbplus.xml,62,ACTION_OCCURRENCE,t19_killed,,19_8ecbplus.xml.xml
19_8ecbplus.xml,63,ACTION_OCCURRENCE,t19_pointed_gun,,19_8ecbplus.xml.xml
19_8ecbplus.xml,64,ACTION_OCCURRENCE,t19_throwing_bottles,,19_8ecbplus.xml.xml
19_8ecbplus.xml,20,ACTION_STATE,dead,64,19_8ecbplus.xml.xml
19_8ecbplus.xml,21,ACTION_STATE,chaotic,126,19_8ecbplus.xml.xml
19_8ecbplus.xml,48,ACTION_STATE,t19_choatic,,19_8ecbplus.xml.xml
19_8ecbplus.xml,59,ACTION_STATE,t19_dead,,19_8ecbplus.xml.xml
19_8ecbplus.xml,19,ACTION_REPORTING,say,86,19_8ecbplus.xml.xml
19_8ecbplus.xml,52,ACTION_REPORTING,t19_police_said,,19_8ecbplus.xml.xml
19_8ecbplus.xml,54,ACTION_ASPECTUAL,t19_following_vigil,,19_8ecbplus.xml.xml
19_8ecbplus.xml,18,ACTION_PERCEPTION,sounds,37,19_8ecbplus.xml.xml
19_9ecbplus.xml,2,ACTION_OCCURRENCE,turned,59,19_9ecbplus.xml.xml
19_9ecbplus.xml,3,ACTION_OCCURRENCE,gathered,70,19_9ecbplus.xml.xml
19_9ecbplus.xml,4,ACTION_OCCURRENCE,remember,72,19_9ecbplus.xml.xml
19_9ecbplus.xml,5,ACTION_OCCURRENCE,shot,83,19_9ecbplus.xml.xml
19_9ecbplus.xml,6,ACTION_OCCURRENCE,killed,85,19_9ecbplus.xml.xml
19_9ecbplus.xml,7,ACTION_OCCURRENCE,turned,99,19_9ecbplus.xml.xml
19_9ecbplus.xml,8,ACTION_OCCURRENCE,vigil,43,19_9ecbplus.xml.xml
19_9ecbplus.xml,9,ACTION_OCCURRENCE,march,96,19_9ecbplus.xml.xml
19_9ecbplus.xml,10,ACTION_OCCURRENCE,riot,102,19_9ecbplus.xml.xml
19_9ecbplus.xml,11,ACTION_OCCURRENCE,slain,45,19_9ecbplus.xml.xml
19_9ecbplus.xml,12,ACTION_OCCURRENCE,killed,47,19_9ecbplus.xml.xml
19_9ecbplus.xml,13,ACTION_OCCURRENCE,snowballs,50,19_9ecbplus.xml.xml
19_9ecbplus.xml,14,ACTION_OCCURRENCE,riot,54,19_9ecbplus.xml.xml
19_9ecbplus.xml,15,ACTION_OCCURRENCE,vigil,58,19_9ecbplus.xml.xml
19_9ecbplus.xml,27,ACTION_OCCURRENCE,t19_shot,,19_9ecbplus.xml.xml
19_9ecbplus.xml,29,ACTION_OCCURRENCE,t19_riot,,19_9ecbplus.xml.xml
19_9ecbplus.xml,30,ACTION_OCCURRENCE,t19_killed,,19_9ecbplus.xml.xml
19_9ecbplus.xml,34,ACTION_OCCURRENCE,t19_vigil,,19_9ecbplus.xml.xml
19_9ecbplus.xml,37,ACTION_OCCURRENCE,t19_march,,19_9ecbplus.xml.xml
19_9ecbplus.xml,40,ACTION_OCCURRENCE,t19_turned_unpeaceful,,19_9ecbplus.xml.xml
19_9ecbplus.xml,16,ACTION_STATE,violent,60,19_9ecbplus.xml.xml
19_9ecbplus.xml,31,ACTION_STATE,t19_violent,,19_9ecbplus.xml.xml
19_9ecbplus.xml,1,ACTION_ASPECTUAL,started,93,19_9ecbplus.xml.xml
20_10ecbplus.xml,1,ACTION_OCCURRENCE,experienced,48,20_10ecbplus.xml.xml
20_10ecbplus.xml,2,ACTION_OCCURRENCE,"""tremor""",51,20_10ecbplus.xml.xml
20_10ecbplus.xml,3,ACTION_OCCURRENCE,earthquake,58,20_10ecbplus.xml.xml
20_10ecbplus.xml,5,ACTION_OCCURRENCE,evacuation,66,20_10ecbplus.xml.xml
20_10ecbplus.xml,6,ACTION_OCCURRENCE,move,33,20_10ecbplus.xml.xml
20_10ecbplus.xml,19,ACTION_OCCURRENCE,t20_earthquake,,20_10ecbplus.xml.xml
20_10ecbplus.xml,20,ACTION_OCCURRENCE,move,,20_10ecbplus.xml.xml
20_10ecbplus.xml,4,ACTION_CAUSATIVE,resulting,63,20_10ecbplus.xml.xml
20_11ecbplus.xml,1,ACTION_OCCURRENCE,killed,60,20_11ecbplus.xml.xml
20_11ecbplus.xml,2,ACTION_OCCURRENCE,injured,65,20_11ecbplus.xml.xml
20_11ecbplus.xml,3,ACTION_OCCURRENCE,earthquake,68,20_11ecbplus.xml.xml
20_11ecbplus.xml,4,ACTION_OCCURRENCE,razed,69,20_11ecbplus.xml.xml
20_11ecbplus.xml,5,ACTION_OCCURRENCE,earthquake,189,20_11ecbplus.xml.xml
20_11ecbplus.xml,6,ACTION_OCCURRENCE,sustained,159,20_11ecbplus.xml.xml
20_11ecbplus.xml,7,ACTION_OCCURRENCE,damage,161,20_11ecbplus.xml.xml
20_11ecbplus.xml,8,ACTION_OCCURRENCE,collapsed,168,20_11ecbplus.xml.xml
20_11ecbplus.xml,9,ACTION_OCCURRENCE,poured,196,20_11ecbplus.xml.xml
20_11ecbplus.xml,10,ACTION_OCCURRENCE,aftershocks,184,20_11ecbplus.xml.xml
20_11ecbplus.xml,11,ACTION_OCCURRENCE,felt,186,20_11ecbplus.xml.xml
20_11ecbplus.xml,12,ACTION_OCCURRENCE,hit,269,20_11ecbplus.xml.xml
20_11ecbplus.xml,13,ACTION_OCCURRENCE,Earthquake,22,20_11ecbplus.xml.xml
20_11ecbplus.xml,14,ACTION_OCCURRENCE,injured,254,20_11ecbplus.xml.xml
20_11ecbplus.xml,15,ACTION_OCCURRENCE,Levels,23,20_11ecbplus.xml.xml
20_11ecbplus.xml,16,ACTION_OCCURRENCE,killed,33,20_11ecbplus.xml.xml
20_11ecbplus.xml,17,ACTION_OCCURRENCE,hurt,37,20_11ecbplus.xml.xml
20_11ecbplus.xml,18,ACTION_OCCURRENCE,killed,244,20_11ecbplus.xml.xml
20_11ecbplus.xml,19,ACTION_OCCURRENCE,panic,201,20_11ecbplus.xml.xml
20_11ecbplus.xml,60,ACTION_OCCURRENCE,t20_earthquake,,20_11ecbplus.xml.xml
20_11ecbplus.xml,67,ACTION_OCCURRENCE,t20_collapsed,,20_11ecbplus.xml.xml
20_11ecbplus.xml,68,ACTION_OCCURRENCE,t20_struck,,20_11ecbplus.xml.xml
20_11ecbplus.xml,69,ACTION_OCCURRENCE,t20_killed,,20_11ecbplus.xml.xml
20_11ecbplus.xml,70,ACTION_OCCURRENCE,t20_panic,,20_11ecbplus.xml.xml
20_11ecbplus.xml,72,ACTION_OCCURRENCE,t20_felt,,20_11ecbplus.xml.xml
20_11ecbplus.xml,75,ACTION_OCCURRENCE,t20_injured,,20_11ecbplus.xml.xml
20_11ecbplus.xml,78,ACTION_OCCURRENCE,t20_aftershocks,,20_11ecbplus.xml.xml
20_11ecbplus.xml,79,ACTION_OCCURRENCE,t20_destroyed_villages,,20_11ecbplus.xml.xml
20_11ecbplus.xml,27,ACTION_STATE,strong,192,20_11ecbplus.xml.xml
20_11ecbplus.xml,20,ACTION_REPORTING,quoted,230,20_11ecbplus.xml.xml
20_11ecbplus.xml,21,ACTION_REPORTING,saying,240,20_11ecbplus.xml.xml
20_11ecbplus.xml,22,ACTION_REPORTING,said,91,20_11ecbplus.xml.xml
20_11ecbplus.xml,23,ACTION_REPORTING,reported,154,20_11ecbplus.xml.xml
20_11ecbplus.xml,24,ACTION_REPORTING,said,181,20_11ecbplus.xml.xml
20_11ecbplus.xml,25,ACTION_REPORTING,said,251,20_11ecbplus.xml.xml
20_11ecbplus.xml,26,ACTION_REPORTING,said,264,20_11ecbplus.xml.xml
20_11ecbplus.xml,59,ACTION_REPORTING,t20_governer_said,,20_11ecbplus.xml.xml
20_11ecbplus.xml,80,ACTION_REPORTING,t20_state_media_said,,20_11ecbplus.xml.xml
20_1ecbplus.xml,1,ACTION_OCCURRENCE,hit,47,20_1ecbplus.xml.xml
20_1ecbplus.xml,2,ACTION_OCCURRENCE,quake,120,20_1ecbplus.xml.xml
20_1ecbplus.xml,3,ACTION_OCCURRENCE,struck,123,20_1ecbplus.xml.xml
20_1ecbplus.xml,4,ACTION_OCCURRENCE,felt,132,20_1ecbplus.xml.xml
20_1ecbplus.xml,5,ACTION_OCCURRENCE,quake,74,20_1ecbplus.xml.xml
20_1ecbplus.xml,6,ACTION_OCCURRENCE,damaged,114,20_1ecbplus.xml.xml
20_1ecbplus.xml,7,ACTION_OCCURRENCE,hit,223,20_1ecbplus.xml.xml
20_1ecbplus.xml,8,ACTION_OCCURRENCE,affected,229,20_1ecbplus.xml.xml
20_1ecbplus.xml,9,ACTION_OCCURRENCE,tremor,303,20_1ecbplus.xml.xml
20_1ecbplus.xml,10,ACTION_OCCURRENCE,lasted,304,20_1ecbplus.xml.xml
20_1ecbplus.xml,11,ACTION_OCCURRENCE,aftershocks,320,20_1ecbplus.xml.xml
20_1ecbplus.xml,12,ACTION_OCCURRENCE,struck,75,20_1ecbplus.xml.xml
20_1ecbplus.xml,13,ACTION_OCCURRENCE,appeared,231,20_1ecbplus.xml.xml
20_1ecbplus.xml,14,ACTION_OCCURRENCE,quake,42,20_1ecbplus.xml.xml
20_1ecbplus.xml,15,ACTION_OCCURRENCE,earthquake,45,20_1ecbplus.xml.xml
20_1ecbplus.xml,16,ACTION_OCCURRENCE,killing,51,20_1ecbplus.xml.xml
20_1ecbplus.xml,17,ACTION_OCCURRENCE,dead,38,20_1ecbplus.xml.xml
20_1ecbplus.xml,18,ACTION_OCCURRENCE,been,316,20_1ecbplus.xml.xml
20_1ecbplus.xml,19,ACTION_OCCURRENCE,injuring,57,20_1ecbplus.xml.xml
20_1ecbplus.xml,20,ACTION_OCCURRENCE,damaging,61,20_1ecbplus.xml.xml
20_1ecbplus.xml,54,ACTION_OCCURRENCE,t20_struck,,20_1ecbplus.xml.xml
20_1ecbplus.xml,56,ACTION_OCCURRENCE,t20_killed,,20_1ecbplus.xml.xml
20_1ecbplus.xml,57,ACTION_OCCURRENCE,t20_felt,,20_1ecbplus.xml.xml
20_1ecbplus.xml,59,ACTION_OCCURRENCE,t20_injured,,20_1ecbplus.xml.xml
20_1ecbplus.xml,64,ACTION_OCCURRENCE,t20_aftershocks,,20_1ecbplus.xml.xml
20_1ecbplus.xml,65,ACTION_OCCURRENCE,t20_destroyed_villages,,20_1ecbplus.xml.xml
20_1ecbplus.xml,67,ACTION_OCCURRENCE,t20_earthquake,,20_1ecbplus.xml.xml
20_1ecbplus.xml,21,ACTION_REPORTING,say,66,20_1ecbplus.xml.xml
20_1ecbplus.xml,22,ACTION_REPORTING,said,95,20_1ecbplus.xml.xml
20_1ecbplus.xml,23,ACTION_REPORTING,said,217,20_1ecbplus.xml.xml
20_1ecbplus.xml,24,ACTION_REPORTING,says,311,20_1ecbplus.xml.xml
20_1ecbplus.xml,25,ACTION_REPORTING,said,117,20_1ecbplus.xml.xml
20_1ecbplus.xml,63,ACTION_REPORTING,t20_officials_said,,20_1ecbplus.xml.xml
20_1ecbplus.xml,66,ACTION_REPORTING,t20_state_media_said,,20_1ecbplus.xml.xml
20_1ecbplus.xml,68,ACTION_REPORTING,t20_governer_said,,20_1ecbplus.xml.xml
20_2ecbplus.xml,1,ACTION_OCCURRENCE,earthquake,56,20_2ecbplus.xml.xml
20_2ecbplus.xml,2,ACTION_OCCURRENCE,sinking,408,20_2ecbplus.xml.xml
20_2ecbplus.xml,3,ACTION_OCCURRENCE,rose,60,20_2ecbplus.xml.xml
20_2ecbplus.xml,4,ACTION_OCCURRENCE,rises,33,20_2ecbplus.xml.xml
20_2ecbplus.xml,5,ACTION_OCCURRENCE,tremor,445,20_2ecbplus.xml.xml
20_2ecbplus.xml,6,ACTION_OCCURRENCE,damaged,447,20_2ecbplus.xml.xml
20_2ecbplus.xml,7,ACTION_OCCURRENCE,wounded,126,20_2ecbplus.xml.xml
20_2ecbplus.xml,8,ACTION_OCCURRENCE,came,68,20_2ecbplus.xml.xml
20_2ecbplus.xml,9,ACTION_OCCURRENCE,found,77,20_2ecbplus.xml.xml
20_2ecbplus.xml,10,ACTION_OCCURRENCE,stopped,460,20_2ecbplus.xml.xml
20_2ecbplus.xml,11,ACTION_OCCURRENCE,quake,95,20_2ecbplus.xml.xml
20_2ecbplus.xml,12,ACTION_OCCURRENCE,providing,461,20_2ecbplus.xml.xml
20_2ecbplus.xml,13,ACTION_OCCURRENCE,hit,91,20_2ecbplus.xml.xml
20_2ecbplus.xml,14,ACTION_OCCURRENCE,service,463,20_2ecbplus.xml.xml
20_2ecbplus.xml,15,ACTION_OCCURRENCE,death,31,20_2ecbplus.xml.xml
20_2ecbplus.xml,16,ACTION_OCCURRENCE,death,51,20_2ecbplus.xml.xml
20_2ecbplus.xml,17,ACTION_OCCURRENCE,death,66,20_2ecbplus.xml.xml
20_2ecbplus.xml,18,ACTION_OCCURRENCE,aftershocks,348,20_2ecbplus.xml.xml
20_2ecbplus.xml,19,ACTION_OCCURRENCE,hit,350,20_2ecbplus.xml.xml
20_2ecbplus.xml,20,ACTION_OCCURRENCE,rocked,357,20_2ecbplus.xml.xml
20_2ecbplus.xml,21,ACTION_OCCURRENCE,earthquake,365,20_2ecbplus.xml.xml
20_2ecbplus.xml,22,ACTION_OCCURRENCE,Aftershocks,25,20_2ecbplus.xml.xml
20_2ecbplus.xml,23,ACTION_OCCURRENCE,quake,378,20_2ecbplus.xml.xml
20_2ecbplus.xml,24,ACTION_OCCURRENCE,jolt,26,20_2ecbplus.xml.xml
20_2ecbplus.xml,25,ACTION_OCCURRENCE,registered,376,20_2ecbplus.xml.xml
20_2ecbplus.xml,26,ACTION_OCCURRENCE,measuring,379,20_2ecbplus.xml.xml
20_2ecbplus.xml,27,ACTION_OCCURRENCE,aftershock,38,20_2ecbplus.xml.xml
20_2ecbplus.xml,28,ACTION_OCCURRENCE,earthquake,400,20_2ecbplus.xml.xml
20_2ecbplus.xml,29,ACTION_OCCURRENCE,shook,39,20_2ecbplus.xml.xml
20_2ecbplus.xml,30,ACTION_OCCURRENCE,knocked down,401 402,20_2ecbplus.xml.xml
20_2ecbplus.xml,58,ACTION_OCCURRENCE,t20_injured,,20_2ecbplus.xml.xml
20_2ecbplus.xml,63,ACTION_OCCURRENCE,t20_aftershocks,,20_2ecbplus.xml.xml
20_2ecbplus.xml,66,ACTION_OCCURRENCE,t20_earthquake,,20_2ecbplus.xml.xml
20_2ecbplus.xml,70,ACTION_OCCURRENCE,t20_struck,,20_2ecbplus.xml.xml
20_2ecbplus.xml,71,ACTION_OCCURRENCE,t20_killed,,20_2ecbplus.xml.xml
20_2ecbplus.xml,33,ACTION_STATE,darkness,411,20_2ecbplus.xml.xml
20_2ecbplus.xml,31,ACTION_REPORTING,reported,457,20_2ecbplus.xml.xml
20_2ecbplus.xml,32,ACTION_REPORTING,said,101,20_2ecbplus.xml.xml
20_3ecbplus.xml,2,ACTION_OCCURRENCE,measuring,59,20_3ecbplus.xml.xml
20_3ecbplus.xml,3,ACTION_OCCURRENCE,shook,67,20_3ecbplus.xml.xml
20_3ecbplus.xml,4,ACTION_OCCURRENCE,flattening,78,20_3ecbplus.xml.xml
20_3ecbplus.xml,5,ACTION_OCCURRENCE,affairs,261,20_3ecbplus.xml.xml
20_3ecbplus.xml,6,ACTION_OCCURRENCE,killing,82,20_3ecbplus.xml.xml
20_3ecbplus.xml,7,ACTION_OCCURRENCE,quake,170,20_3ecbplus.xml.xml
20_3ecbplus.xml,8,ACTION_OCCURRENCE,measured,171,20_3ecbplus.xml.xml
20_3ecbplus.xml,9,ACTION_OCCURRENCE,6 . 0 quake,206 207 208 209,20_3ecbplus.xml.xml
